Product ID,Product Name,Category,Warehouse,Location,Quantity,Price,Supplier,Status,Last Restocked,Inventory Value,Stock Score
1495,Gadget Y,Toys,Warehouse 3,Aisle 3,150.0,29.99,Supplier C,Out of Stock,15-01-2023,4498.5,0.0
1364,Gadget Y,Electronics,Warehouse 3,Aisle 1,300.0,19.99,Supplier D,Low Stock,20-12-2022,5996.999999999999,0.5
1832,Widget C,Clothing,Warehouse 1,Aisle 2,50.0,29.99,Supplier A,Low Stock,05-03-2023,1499.5,0.5
1341,Gadget X,Electronics,Warehouse 3,Aisle 1,200.0,49.99,Supplier D,In Stock,25-04-2023,9998.0,1.0
1499,Gadget Z,Toys,Warehouse 2,Aisle 3,150.0,29.99,Supplier B,Low Stock,15-01-2023,4498.5,0.5
1656,Gadget Z,Furniture,Warehouse 1,Aisle 5,50.0,9.99,Supplier A,Out of Stock,05-03-2023,499.5,0.0
1510,Widget C,Electronics,Warehouse 2,Aisle 3,300.0,29.99,Supplier D,Low Stock,25-04-2023,8997.0,0.5
1326,Gadget Z,Toys,Warehouse 1,Aisle 2,50.0,19.99,Supplier D,Low Stock,Not Available,999.4999999999999,0.5
1216,Gadget Y,Clothing,Warehouse 3,Aisle 4,150.0,9.99,Supplier D,In Stock,Not Available,1498.5,1.0
1300,Widget B,Electronics,Warehouse 2,Aisle 1,100.0,29.99,Supplier D,Out of Stock,20-12-2022,2999.0,0.0
1131,Widget A,Electronics,Warehouse 1,Aisle 5,200.0,49.99,Supplier A,Low Stock,25-04-2023,9998.0,0.5
1803,Gadget X,Clothing,Warehouse 1,Aisle 4,200.0,49.99,Supplier B,In Stock,Not Available,9998.0,1.0
1069,Gadget X,Furniture,Warehouse 3,Aisle 3,100.0,29.99,Supplier D,Low Stock,Not Available,2999.0,0.5
1251,Widget C,Clothing,Warehouse 3,Aisle 5,150.0,9.99,Supplier A,Out of Stock,20-12-2022,1498.5,0.0
1414,Gadget X,Electronics,Warehouse 3,Aisle 4,200.0,29.99,Supplier B,Low Stock,05-03-2023,5998.0,0.5
1786,Gadget Y,Clothing,Warehouse 2,Aisle 5,150.0,9.99,Supplier D,Low Stock,Not Available,1498.5,0.5
1444,Gadget Z,Toys,Warehouse 1,Aisle 2,300.0,49.99,Supplier B,In Stock,15-01-2023,14997.0,1.0
1875,Gadget Y,Clothing,Warehouse 3,Aisle 2,150.0,9.99,Supplier B,Low Stock,15-01-2023,1498.5,0.5
1181,Widget C,Electronics,Warehouse 2,Aisle 1,50.0,29.99,Supplier A,In Stock,05-03-2023,1499.5,1.0
1166,Gadget Y,Clothing,Warehouse 2,Aisle 1,100.0,29.99,Supplier B,Out of Stock,25-04-2023,2999.0,0.0
1090,Gadget Z,Furniture,Warehouse 2,Aisle 2,150.0,19.99,Supplier A,Low Stock,20-12-2022,2998.4999999999995,0.5
1713,Widget B,Clothing,Warehouse 3,Aisle 5,300.0,9.99,Supplier D,Out of Stock,15-01-2023,2997.0,0.0
1857,Widget C,Furniture,Warehouse 3,Aisle 2,150.0,19.99,Supplier B,Out of Stock,15-01-2023,2998.4999999999995,0.0
1530,Widget B,Toys,Warehouse 1,Aisle 1,100.0,49.99,Supplier B,Low Stock,05-03-2023,4999.0,0.5
1038,Widget A,Furniture,Warehouse 1,Aisle 2,200.0,29.99,Supplier C,In Stock,25-04-2023,5998.0,1.0
1125,Widget B,Clothing,Warehouse 3,Aisle 2,50.0,29.99,Supplier D,Out of Stock,25-04-2023,1499.5,0.0
1450,Widget A,Electronics,Warehouse 2,Aisle 5,200.0,9.99,Supplier D,Out of Stock,05-03-2023,1998.0,0.0
1172,Widget A,Furniture,Warehouse 2,Aisle 4,300.0,29.99,Supplier C,Low Stock,15-01-2023,8997.0,0.5
1652,Widget B,Toys,Warehouse 2,Aisle 1,300.0,9.99,Supplier C,Low Stock,20-12-2022,2997.0,0.5
1753,Widget C,Furniture,Warehouse 1,Aisle 5,200.0,9.99,Supplier A,Low Stock,15-01-2023,1998.0,0.5
1219,Gadget Z,Furniture,Warehouse 2,Aisle 2,100.0,19.99,Supplier A,Low Stock,25-04-2023,1998.9999999999998,0.5
1637,Gadget Y,Furniture,Warehouse 1,Aisle 2,200.0,29.99,Supplier B,Low Stock,15-01-2023,5998.0,0.5
1057,Gadget Y,Toys,Warehouse 1,Aisle 4,150.0,9.99,Supplier B,Low Stock,20-12-2022,1498.5,0.5
1659,Gadget Z,Clothing,Warehouse 2,Aisle 1,200.0,19.99,Supplier B,In Stock,Not Available,3997.9999999999995,1.0
1475,Widget A,Furniture,Warehouse 2,Aisle 1,50.0,29.99,Supplier B,Out of Stock,15-01-2023,1499.5,0.0
1455,Widget A,Furniture,Warehouse 3,Aisle 3,50.0,19.99,Supplier A,In Stock,05-03-2023,999.4999999999999,1.0
1828,Widget C,Electronics,Warehouse 3,Aisle 1,150.0,19.99,Supplier D,In Stock,Not Available,2998.4999999999995,1.0
1894,Gadget X,Toys,Warehouse 2,Aisle 4,50.0,9.99,Supplier B,Low Stock,05-03-2023,499.5,0.5
1360,Widget B,Furniture,Warehouse 1,Aisle 3,200.0,49.99,Supplier D,Out of Stock,05-03-2023,9998.0,0.0
1934,Widget A,Toys,Warehouse 1,Aisle 3,50.0,49.99,Supplier B,In Stock,05-03-2023,2499.5,1.0
1000,Gadget Y,Furniture,Warehouse 1,Aisle 2,100.0,49.99,Supplier C,Low Stock,15-01-2023,4999.0,0.5
1386,Widget C,Clothing,Warehouse 1,Aisle 2,50.0,19.99,Supplier B,Low Stock,25-04-2023,999.4999999999999,0.5
1972,Widget B,Clothing,Warehouse 1,Aisle 1,150.0,9.99,Supplier B,Out of Stock,Not Available,1498.5,0.0
1347,Widget C,Furniture,Warehouse 3,Aisle 3,100.0,29.99,Supplier B,In Stock,20-12-2022,2999.0,1.0
1189,Widget B,Clothing,Warehouse 2,Aisle 2,150.0,19.99,Supplier A,In Stock,25-04-2023,2998.4999999999995,1.0
1504,Widget B,Furniture,Warehouse 3,Aisle 4,150.0,19.99,Supplier C,In Stock,15-01-2023,2998.4999999999995,1.0
1190,Gadget Z,Clothing,Warehouse 1,Aisle 2,200.0,9.99,Supplier B,Low Stock,05-03-2023,1998.0,0.5
1507,Widget A,Electronics,Warehouse 1,Aisle 2,200.0,29.99,Supplier B,Out of Stock,20-12-2022,5998.0,0.0
1368,Widget C,Electronics,Warehouse 1,Aisle 3,200.0,19.99,Supplier D,Out of Stock,Not Available,3997.9999999999995,0.0
1408,Widget C,Electronics,Warehouse 1,Aisle 3,150.0,29.99,Supplier C,In Stock,25-04-2023,4498.5,1.0
1823,Gadget Z,Toys,Warehouse 2,Aisle 5,150.0,29.99,Supplier B,Low Stock,25-04-2023,4498.5,0.5
1928,Gadget Y,Toys,Warehouse 1,Aisle 4,150.0,49.99,Supplier D,In Stock,20-12-2022,7498.5,1.0
1933,Gadget Y,Electronics,Warehouse 2,Aisle 3,100.0,9.99,Supplier D,Out of Stock,15-01-2023,999.0,0.0
1116,Widget A,Toys,Warehouse 1,Aisle 1,300.0,29.99,Supplier A,Low Stock,Not Available,8997.0,0.5
1133,Widget A,Clothing,Warehouse 2,Aisle 4,100.0,9.99,Supplier D,In Stock,20-12-2022,999.0,1.0
1057,Gadget X,Furniture,Warehouse 3,Aisle 4,200.0,49.99,Supplier B,In Stock,05-03-2023,9998.0,1.0
1555,Gadget Z,Furniture,Warehouse 1,Aisle 3,300.0,9.99,Supplier A,Low Stock,Not Available,2997.0,0.5
1684,Gadget Y,Furniture,Warehouse 2,Aisle 4,50.0,19.99,Supplier A,Out of Stock,25-04-2023,999.4999999999999,0.0
1671,Widget B,Electronics,Warehouse 3,Aisle 3,200.0,29.99,Supplier B,Low Stock,20-12-2022,5998.0,0.5
1172,Widget C,Toys,Warehouse 1,Aisle 2,150.0,9.99,Supplier C,In Stock,25-04-2023,1498.5,1.0
1828,Widget A,Clothing,Warehouse 1,Aisle 5,100.0,29.99,Supplier D,In Stock,25-04-2023,2999.0,1.0
1814,Widget C,Clothing,Warehouse 1,Aisle 2,150.0,9.99,Supplier A,In Stock,25-04-2023,1498.5,1.0
1148,Widget C,Electronics,Warehouse 2,Aisle 3,100.0,29.99,Supplier C,In Stock,15-01-2023,2999.0,1.0
1079,Gadget X,Clothing,Warehouse 2,Aisle 3,150.0,49.99,Supplier B,Out of Stock,25-04-2023,7498.5,0.0
1885,Gadget Y,Clothing,Warehouse 3,Aisle 2,300.0,49.99,Supplier D,Out of Stock,05-03-2023,14997.0,0.0
1212,Widget A,Clothing,Warehouse 2,Aisle 1,150.0,29.99,Supplier D,In Stock,05-03-2023,4498.5,1.0
1202,Widget C,Clothing,Warehouse 2,Aisle 1,300.0,19.99,Supplier A,Out of Stock,Not Available,5996.999999999999,0.0
1763,Widget A,Toys,Warehouse 1,Aisle 1,150.0,19.99,Supplier D,Out of Stock,25-04-2023,2998.4999999999995,0.0
1228,Widget B,Clothing,Warehouse 1,Aisle 3,100.0,49.99,Supplier D,Out of Stock,25-04-2023,4999.0,0.0
1675,Gadget X,Furniture,Warehouse 1,Aisle 4,150.0,49.99,Supplier D,In Stock,20-12-2022,7498.5,1.0
1226,Widget B,Electronics,Warehouse 1,Aisle 3,300.0,29.99,Supplier D,Low Stock,15-01-2023,8997.0,0.5
1658,Widget A,Toys,Warehouse 1,Aisle 4,150.0,19.99,Supplier B,Low Stock,Not Available,2998.4999999999995,0.5
1531,Widget A,Clothing,Warehouse 1,Aisle 2,200.0,49.99,Supplier C,Low Stock,25-04-2023,9998.0,0.5
1440,Gadget Y,Toys,Warehouse 1,Aisle 5,200.0,19.99,Supplier B,In Stock,20-12-2022,3997.9999999999995,1.0
1401,Widget C,Clothing,Warehouse 3,Aisle 4,300.0,49.99,Supplier B,Out of Stock,15-01-2023,14997.0,0.0
1046,Widget C,Furniture,Warehouse 3,Aisle 1,150.0,9.99,Supplier A,Out of Stock,Not Available,1498.5,0.0
1232,Widget B,Electronics,Warehouse 3,Aisle 3,300.0,29.99,Supplier D,In Stock,Not Available,8997.0,1.0
1304,Gadget X,Clothing,Warehouse 3,Aisle 2,100.0,9.99,Supplier B,In Stock,25-04-2023,999.0,1.0
1525,Gadget Z,Clothing,Warehouse 1,Aisle 1,150.0,49.99,Supplier D,Low Stock,Not Available,7498.5,0.5
1142,Widget C,Clothing,Warehouse 3,Aisle 2,100.0,29.99,Supplier B,Low Stock,20-12-2022,2999.0,0.5
1414,Gadget Y,Clothing,Warehouse 1,Aisle 5,200.0,29.99,Supplier B,In Stock,Not Available,5998.0,1.0
1512,Widget B,Electronics,Warehouse 3,Aisle 3,150.0,49.99,Supplier A,Low Stock,05-03-2023,7498.5,0.5
1372,Widget B,Electronics,Warehouse 2,Aisle 3,300.0,49.99,Supplier C,Out of Stock,20-12-2022,14997.0,0.0
1565,Gadget Z,Furniture,Warehouse 3,Aisle 5,100.0,19.99,Supplier C,In Stock,15-01-2023,1998.9999999999998,1.0
1885,Gadget Y,Electronics,Warehouse 3,Aisle 3,50.0,49.99,Supplier B,In Stock,15-01-2023,2499.5,1.0
1258,Gadget X,Clothing,Warehouse 1,Aisle 4,150.0,29.99,Supplier A,Out of Stock,25-04-2023,4498.5,0.0
1655,Gadget Y,Furniture,Warehouse 3,Aisle 2,150.0,49.99,Supplier D,Out of Stock,25-04-2023,7498.5,0.0
1470,Gadget X,Furniture,Warehouse 2,Aisle 1,50.0,29.99,Supplier D,Out of Stock,05-03-2023,1499.5,0.0
1952,Gadget Y,Furniture,Warehouse 1,Aisle 5,200.0,49.99,Supplier B,Low Stock,15-01-2023,9998.0,0.5
1970,Gadget Y,Clothing,Warehouse 1,Aisle 4,150.0,19.99,Supplier C,In Stock,15-01-2023,2998.4999999999995,1.0
1011,Widget A,Toys,Warehouse 3,Aisle 1,150.0,29.99,Supplier A,Low Stock,15-01-2023,4498.5,0.5
1329,Widget B,Clothing,Warehouse 1,Aisle 1,50.0,9.99,Supplier C,Out of Stock,15-01-2023,499.5,0.0
1735,Gadget Y,Electronics,Warehouse 1,Aisle 5,300.0,29.99,Supplier D,Low Stock,Not Available,8997.0,0.5
1783,Gadget Z,Electronics,Warehouse 1,Aisle 4,50.0,19.99,Supplier C,Out of Stock,20-12-2022,999.4999999999999,0.0
1967,Gadget Y,Clothing,Warehouse 1,Aisle 1,200.0,29.99,Supplier D,Low Stock,20-12-2022,5998.0,0.5
1357,Widget C,Clothing,Warehouse 1,Aisle 1,200.0,49.99,Supplier A,Low Stock,05-03-2023,9998.0,0.5
1971,Widget B,Furniture,Warehouse 1,Aisle 4,100.0,49.99,Supplier A,Out of Stock,Not Available,4999.0,0.0
1407,Widget C,Clothing,Warehouse 2,Aisle 3,150.0,19.99,Supplier B,Low Stock,15-01-2023,2998.4999999999995,0.5
1667,Widget B,Furniture,Warehouse 3,Aisle 1,100.0,29.99,Supplier B,In Stock,15-01-2023,2999.0,1.0
1372,Widget C,Electronics,Warehouse 2,Aisle 2,50.0,49.99,Supplier C,Low Stock,25-04-2023,2499.5,0.5
1007,Gadget Y,Furniture,Warehouse 1,Aisle 4,150.0,9.99,Supplier A,Low Stock,25-04-2023,1498.5,0.5
1121,Gadget Y,Clothing,Warehouse 1,Aisle 1,150.0,19.99,Supplier A,In Stock,05-03-2023,2998.4999999999995,1.0
1347,Widget A,Electronics,Warehouse 3,Aisle 5,200.0,29.99,Supplier B,Out of Stock,15-01-2023,5998.0,0.0
1675,Gadget Z,Toys,Warehouse 2,Aisle 2,150.0,29.99,Supplier D,In Stock,05-03-2023,4498.5,1.0
1089,Widget C,Furniture,Warehouse 3,Aisle 1,150.0,9.99,Supplier C,Low Stock,Not Available,1498.5,0.5
1647,Gadget X,Electronics,Warehouse 2,Aisle 2,150.0,49.99,Supplier C,Out of Stock,20-12-2022,7498.5,0.0
1697,Widget A,Furniture,Warehouse 1,Aisle 2,50.0,19.99,Supplier B,Low Stock,15-01-2023,999.4999999999999,0.5
1315,Widget C,Electronics,Warehouse 3,Aisle 3,150.0,9.99,Supplier A,Low Stock,Not Available,1498.5,0.5
1177,Widget C,Electronics,Warehouse 3,Aisle 2,300.0,49.99,Supplier B,In Stock,15-01-2023,14997.0,1.0
1539,Widget A,Furniture,Warehouse 1,Aisle 3,150.0,19.99,Supplier B,In Stock,25-04-2023,2998.4999999999995,1.0
1731,Gadget Y,Toys,Warehouse 3,Aisle 4,150.0,29.99,Supplier B,Out of Stock,05-03-2023,4498.5,0.0
1868,Widget C,Electronics,Warehouse 2,Aisle 3,100.0,19.99,Supplier B,Out of Stock,25-04-2023,1998.9999999999998,0.0
1040,Gadget Y,Electronics,Warehouse 2,Aisle 5,50.0,29.99,Supplier D,Out of Stock,20-12-2022,1499.5,0.0
1739,Widget A,Electronics,Warehouse 2,Aisle 1,200.0,19.99,Supplier D,Low Stock,25-04-2023,3997.9999999999995,0.5
1703,Gadget Y,Toys,Warehouse 2,Aisle 4,100.0,29.99,Supplier A,In Stock,15-01-2023,2999.0,1.0
1922,Widget B,Toys,Warehouse 1,Aisle 4,150.0,19.99,Supplier B,In Stock,25-04-2023,2998.4999999999995,1.0
1501,Gadget X,Clothing,Warehouse 3,Aisle 5,50.0,29.99,Supplier D,In Stock,15-01-2023,1499.5,1.0
1958,Widget C,Furniture,Warehouse 2,Aisle 3,300.0,29.99,Supplier A,Out of Stock,20-12-2022,8997.0,0.0
1144,Gadget Z,Toys,Warehouse 1,Aisle 1,50.0,49.99,Supplier B,In Stock,25-04-2023,2499.5,1.0
1200,Gadget X,Furniture,Warehouse 3,Aisle 3,150.0,29.99,Supplier C,In Stock,05-03-2023,4498.5,1.0
1928,Gadget Y,Clothing,Warehouse 3,Aisle 2,150.0,29.99,Supplier D,In Stock,05-03-2023,4498.5,1.0
1723,Widget C,Furniture,Warehouse 1,Aisle 3,150.0,29.99,Supplier A,Out of Stock,05-03-2023,4498.5,0.0
1460,Gadget Y,Toys,Warehouse 1,Aisle 4,200.0,29.99,Supplier C,In Stock,25-04-2023,5998.0,1.0
1731,Widget B,Furniture,Warehouse 2,Aisle 1,150.0,9.99,Supplier B,Out of Stock,25-04-2023,1498.5,0.0
1751,Widget A,Toys,Warehouse 3,Aisle 3,50.0,29.99,Supplier B,In Stock,25-04-2023,1499.5,1.0
1924,Widget C,Furniture,Warehouse 3,Aisle 1,150.0,9.99,Supplier B,In Stock,15-01-2023,1498.5,1.0
1908,Widget B,Toys,Warehouse 1,Aisle 1,150.0,29.99,Supplier D,In Stock,20-12-2022,4498.5,1.0
1557,Widget B,Toys,Warehouse 3,Aisle 2,300.0,29.99,Supplier A,Out of Stock,05-03-2023,8997.0,0.0
1546,Widget C,Furniture,Warehouse 2,Aisle 2,150.0,9.99,Supplier C,Out of Stock,15-01-2023,1498.5,0.0
1252,Gadget Y,Clothing,Warehouse 3,Aisle 4,200.0,29.99,Supplier A,In Stock,05-03-2023,5998.0,1.0
1389,Gadget Z,Electronics,Warehouse 1,Aisle 5,300.0,29.99,Supplier D,Low Stock,15-01-2023,8997.0,0.5
1593,Widget B,Clothing,Warehouse 1,Aisle 1,100.0,29.99,Supplier A,Out of Stock,25-04-2023,2999.0,0.0
1882,Gadget X,Furniture,Warehouse 2,Aisle 5,200.0,9.99,Supplier D,Out of Stock,05-03-2023,1998.0,0.0
1255,Widget B,Clothing,Warehouse 2,Aisle 4,150.0,9.99,Supplier B,In Stock,25-04-2023,1498.5,1.0
1708,Gadget Z,Toys,Warehouse 3,Aisle 1,200.0,29.99,Supplier C,Low Stock,05-03-2023,5998.0,0.5
1814,Gadget Y,Electronics,Warehouse 3,Aisle 1,150.0,19.99,Supplier B,In Stock,Not Available,2998.4999999999995,1.0
1920,Gadget Y,Furniture,Warehouse 1,Aisle 5,100.0,29.99,Supplier A,Out of Stock,15-01-2023,2999.0,0.0
1449,Gadget X,Furniture,Warehouse 2,Aisle 3,150.0,29.99,Supplier B,Out of Stock,Not Available,4498.5,0.0
1009,Widget B,Furniture,Warehouse 2,Aisle 2,100.0,29.99,Supplier C,In Stock,15-01-2023,2999.0,1.0
1823,Gadget Y,Electronics,Warehouse 2,Aisle 3,300.0,19.99,Supplier B,In Stock,20-12-2022,5996.999999999999,1.0
1797,Gadget Z,Toys,Warehouse 3,Aisle 5,150.0,9.99,Supplier C,Low Stock,05-03-2023,1498.5,0.5
1241,Widget C,Furniture,Warehouse 2,Aisle 2,100.0,49.99,Supplier C,Low Stock,20-12-2022,4999.0,0.5
1250,Widget A,Clothing,Warehouse 1,Aisle 3,100.0,49.99,Supplier B,Out of Stock,20-12-2022,4999.0,0.0
